Aluminum Oxygen
   1.00000000000000     
     9.596065259    0.0000000000000000    0.0000000000000000
     0.0000000000000000    8.2239497111105173    0.0000000000000000
     0.0000000000000000    0.0000000000000000    8.8281467666698727
  32  48
Cartesian
0	-8	-4
0	-8	-2
0	-8	0
0	-8	2
0	-8	4
-1	-6	-4
-1	-6	-2
-1	-6	0
-1	-6	2
-1	-6	4
-2	-4	-4
-2	-4	-2
-2	-4	0
-2	-4	2
-2	-4	4
-3	-2	-4
-3	-2	-2
-3	-2	0
-3	-2	2
-3	-2	4
-4	0	-4
-4	0	-2
-4	0	0
-4	0	2
-4	0	4
1	-6	-4
1	-6	-2
1	-6	0
1	-6	2
1	-6	4
0	-4	-4
0	-4	-2
0	-4	0
0	-4	2
0	-4	4
-1	-2	-4
-1	-2	-2
-1	-2	0
-1	-2	2
-1	-2	4
-2	0	-4
-2	0	-2
-2	0	0
-2	0	2
-2	0	4
-3	2	-4
-3	2	-2
-3	2	0
-3	2	2
-3	2	4
2	-4	-4
2	-4	-2
2	-4	0
2	-4	2
2	-4	4
1	-2	-4
1	-2	-2
1	-2	0
1	-2	2
1	-2	4
0	0	-4
0	0	-2
0	0	0
0	0	2
0	0	4
-1	2	-4
-1	2	-2
-1	2	0
-1	2	2
-1	2	4
-2	4	-4
-2	4	-2
-2	4	0
-2	4	2
-2	4	4
3	-2	-4
3	-2	-2
3	-2	0
3	-2	2
3	-2	4
2	0	-4
2	0	-2
2	0	0
2	0	2
2	0	4
1	2	-4
1	2	-2
1	2	0
1	2	2
1	2	4
0	4	-4
0	4	-2
0	4	0
0	4	2
0	4	4
-1	6	-4
-1	6	-2
-1	6	0
-1	6	2
-1	6	4
4	0	-4
4	0	-2
4	0	0
4	0	2
4	0	4
3	2	-4
3	2	-2
3	2	0
3	2	2
3	2	4
2	4	-4
2	4	-2
2	4	0
2	4	2
2	4	4
1	6	-4
1	6	-2
1	6	0
1	6	2
1	6	4
0	8	-4
0	8	-2
0	8	0
0	8	2
0	8	4
