Carbon
   1.00000000000000     
     9.596065259    0.0000000000000000    0.0000000000000000
     0.0000000000000000    8.2239497111105173    0.0000000000000000
     0.0000000000000000    0.0000000000000000    8.8281467666698727
343
Cartesian
-3.60000000000000	-1.80000000000000	-3
-3.40000000000000	-1.80000000000000	-2
-3.20000000000000	-1.80000000000000	-1
-3	-1.80000000000000	0
-2.80000000000000	-1.80000000000000	1
-2.60000000000000	-1.80000000000000	2
-2.40000000000000	-1.80000000000000	3
-3.60000000000000	-1.20000000000000	-3
-3.40000000000000	-1.20000000000000	-2
-3.20000000000000	-1.20000000000000	-1
-3	-1.20000000000000	0
-2.80000000000000	-1.20000000000000	1
-2.60000000000000	-1.20000000000000	2
-2.40000000000000	-1.20000000000000	3
-3.60000000000000	-0.600000000000000	-3
-3.40000000000000	-0.600000000000000	-2
-3.20000000000000	-0.600000000000000	-1
-3	-0.600000000000000	0
-2.80000000000000	-0.600000000000000	1
-2.60000000000000	-0.600000000000000	2
-2.40000000000000	-0.600000000000000	3
-3.60000000000000	0	-3
-3.40000000000000	0	-2
-3.20000000000000	0	-1
-3	0	0
-2.80000000000000	0	1
-2.60000000000000	0	2
-2.40000000000000	0	3
-3.60000000000000	0.600000000000000	-3
-3.40000000000000	0.600000000000000	-2
-3.20000000000000	0.600000000000000	-1
-3	0.600000000000000	0
-2.80000000000000	0.600000000000000	1
-2.60000000000000	0.600000000000000	2
-2.40000000000000	0.600000000000000	3
-3.60000000000000	1.20000000000000	-3
-3.40000000000000	1.20000000000000	-2
-3.20000000000000	1.20000000000000	-1
-3	1.20000000000000	0
-2.80000000000000	1.20000000000000	1
-2.60000000000000	1.20000000000000	2
-2.40000000000000	1.20000000000000	3
-3.60000000000000	1.80000000000000	-3
-3.40000000000000	1.80000000000000	-2
-3.20000000000000	1.80000000000000	-1
-3	1.80000000000000	0
-2.80000000000000	1.80000000000000	1
-2.60000000000000	1.80000000000000	2
-2.40000000000000	1.80000000000000	3
-2.60000000000000	-1.80000000000000	-3
-2.40000000000000	-1.80000000000000	-2
-2.20000000000000	-1.80000000000000	-1
-2	-1.80000000000000	0
-1.80000000000000	-1.80000000000000	1
-1.60000000000000	-1.80000000000000	2
-1.40000000000000	-1.80000000000000	3
-2.60000000000000	-1.20000000000000	-3
-2.40000000000000	-1.20000000000000	-2
-2.20000000000000	-1.20000000000000	-1
-2	-1.20000000000000	0
-1.80000000000000	-1.20000000000000	1
-1.60000000000000	-1.20000000000000	2
-1.40000000000000	-1.20000000000000	3
-2.60000000000000	-0.600000000000000	-3
-2.40000000000000	-0.600000000000000	-2
-2.20000000000000	-0.600000000000000	-1
-2	-0.600000000000000	0
-1.80000000000000	-0.600000000000000	1
-1.60000000000000	-0.600000000000000	2
-1.40000000000000	-0.600000000000000	3
-2.60000000000000	0	-3
-2.40000000000000	0	-2
-2.20000000000000	0	-1
-2	0	0
-1.80000000000000	0	1
-1.60000000000000	0	2
-1.40000000000000	0	3
-2.60000000000000	0.600000000000000	-3
-2.40000000000000	0.600000000000000	-2
-2.20000000000000	0.600000000000000	-1
-2	0.600000000000000	0
-1.80000000000000	0.600000000000000	1
-1.60000000000000	0.600000000000000	2
-1.40000000000000	0.600000000000000	3
-2.60000000000000	1.20000000000000	-3
-2.40000000000000	1.20000000000000	-2
-2.20000000000000	1.20000000000000	-1
-2	1.20000000000000	0
-1.80000000000000	1.20000000000000	1
-1.60000000000000	1.20000000000000	2
-1.40000000000000	1.20000000000000	3
-2.60000000000000	1.80000000000000	-3
-2.40000000000000	1.80000000000000	-2
-2.20000000000000	1.80000000000000	-1
-2	1.80000000000000	0
-1.80000000000000	1.80000000000000	1
-1.60000000000000	1.80000000000000	2
-1.40000000000000	1.80000000000000	3
-1.60000000000000	-1.80000000000000	-3
-1.40000000000000	-1.80000000000000	-2
-1.20000000000000	-1.80000000000000	-1
-1	-1.80000000000000	0
-0.800000000000000	-1.80000000000000	1
-0.600000000000000	-1.80000000000000	2
-0.400000000000000	-1.80000000000000	3
-1.60000000000000	-1.20000000000000	-3
-1.40000000000000	-1.20000000000000	-2
-1.20000000000000	-1.20000000000000	-1
-1	-1.20000000000000	0
-0.800000000000000	-1.20000000000000	1
-0.600000000000000	-1.20000000000000	2
-0.400000000000000	-1.20000000000000	3
-1.60000000000000	-0.600000000000000	-3
-1.40000000000000	-0.600000000000000	-2
-1.20000000000000	-0.600000000000000	-1
-1	-0.600000000000000	0
-0.800000000000000	-0.600000000000000	1
-0.600000000000000	-0.600000000000000	2
-0.400000000000000	-0.600000000000000	3
-1.60000000000000	0	-3
-1.40000000000000	0	-2
-1.20000000000000	0	-1
-1	0	0
-0.800000000000000	0	1
-0.600000000000000	0	2
-0.400000000000000	0	3
-1.60000000000000	0.600000000000000	-3
-1.40000000000000	0.600000000000000	-2
-1.20000000000000	0.600000000000000	-1
-1	0.600000000000000	0
-0.800000000000000	0.600000000000000	1
-0.600000000000000	0.600000000000000	2
-0.400000000000000	0.600000000000000	3
-1.60000000000000	1.20000000000000	-3
-1.40000000000000	1.20000000000000	-2
-1.20000000000000	1.20000000000000	-1
-1	1.20000000000000	0
-0.800000000000000	1.20000000000000	1
-0.600000000000000	1.20000000000000	2
-0.400000000000000	1.20000000000000	3
-1.60000000000000	1.80000000000000	-3
-1.40000000000000	1.80000000000000	-2
-1.20000000000000	1.80000000000000	-1
-1	1.80000000000000	0
-0.800000000000000	1.80000000000000	1
-0.600000000000000	1.80000000000000	2
-0.400000000000000	1.80000000000000	3
-0.600000000000000	-1.80000000000000	-3
-0.400000000000000	-1.80000000000000	-2
-0.200000000000000	-1.80000000000000	-1
0	-1.80000000000000	0
0.200000000000000	-1.80000000000000	1
0.400000000000000	-1.80000000000000	2
0.600000000000000	-1.80000000000000	3
-0.600000000000000	-1.20000000000000	-3
-0.400000000000000	-1.20000000000000	-2
-0.200000000000000	-1.20000000000000	-1
0	-1.20000000000000	0
0.200000000000000	-1.20000000000000	1
0.400000000000000	-1.20000000000000	2
0.600000000000000	-1.20000000000000	3
-0.600000000000000	-0.600000000000000	-3
-0.400000000000000	-0.600000000000000	-2
-0.200000000000000	-0.600000000000000	-1
0	-0.600000000000000	0
0.200000000000000	-0.600000000000000	1
0.400000000000000	-0.600000000000000	2
0.600000000000000	-0.600000000000000	3
-0.600000000000000	0	-3
-0.400000000000000	0	-2
-0.200000000000000	0	-1
0	0	0
0.200000000000000	0	1
0.400000000000000	0	2
0.600000000000000	0	3
-0.600000000000000	0.600000000000000	-3
-0.400000000000000	0.600000000000000	-2
-0.200000000000000	0.600000000000000	-1
0	0.600000000000000	0
0.200000000000000	0.600000000000000	1
0.400000000000000	0.600000000000000	2
0.600000000000000	0.600000000000000	3
-0.600000000000000	1.20000000000000	-3
-0.400000000000000	1.20000000000000	-2
-0.200000000000000	1.20000000000000	-1
0	1.20000000000000	0
0.200000000000000	1.20000000000000	1
0.400000000000000	1.20000000000000	2
0.600000000000000	1.20000000000000	3
-0.600000000000000	1.80000000000000	-3
-0.400000000000000	1.80000000000000	-2
-0.200000000000000	1.80000000000000	-1
0	1.80000000000000	0
0.200000000000000	1.80000000000000	1
0.400000000000000	1.80000000000000	2
0.600000000000000	1.80000000000000	3
0.400000000000000	-1.80000000000000	-3
0.600000000000000	-1.80000000000000	-2
0.800000000000000	-1.80000000000000	-1
1	-1.80000000000000	0
1.20000000000000	-1.80000000000000	1
1.40000000000000	-1.80000000000000	2
1.60000000000000	-1.80000000000000	3
0.400000000000000	-1.20000000000000	-3
0.600000000000000	-1.20000000000000	-2
0.800000000000000	-1.20000000000000	-1
1	-1.20000000000000	0
1.20000000000000	-1.20000000000000	1
1.40000000000000	-1.20000000000000	2
1.60000000000000	-1.20000000000000	3
0.400000000000000	-0.600000000000000	-3
0.600000000000000	-0.600000000000000	-2
0.800000000000000	-0.600000000000000	-1
1	-0.600000000000000	0
1.20000000000000	-0.600000000000000	1
1.40000000000000	-0.600000000000000	2
1.60000000000000	-0.600000000000000	3
0.400000000000000	0	-3
0.600000000000000	0	-2
0.800000000000000	0	-1
1	0	0
1.20000000000000	0	1
1.40000000000000	0	2
1.60000000000000	0	3
0.400000000000000	0.600000000000000	-3
0.600000000000000	0.600000000000000	-2
0.800000000000000	0.600000000000000	-1
1	0.600000000000000	0
1.20000000000000	0.600000000000000	1
1.40000000000000	0.600000000000000	2
1.60000000000000	0.600000000000000	3
0.400000000000000	1.20000000000000	-3
0.600000000000000	1.20000000000000	-2
0.800000000000000	1.20000000000000	-1
1	1.20000000000000	0
1.20000000000000	1.20000000000000	1
1.40000000000000	1.20000000000000	2
1.60000000000000	1.20000000000000	3
0.400000000000000	1.80000000000000	-3
0.600000000000000	1.80000000000000	-2
0.800000000000000	1.80000000000000	-1
1	1.80000000000000	0
1.20000000000000	1.80000000000000	1
1.40000000000000	1.80000000000000	2
