Aluminum Oxygen
   1.00000000000000     
     9.596065259    0.0000000000000000    0.0000000000000000
     0.0000000000000000    8.2239497111105173    0.0000000000000000
     0.0000000000000000    0.0000000000000000    8.8281467666698727
  32  48
Cartesian
-1.890568043	0.39881867	1.69125375
1.831739542	1.994093349	1.69125375
0.768223089	14.75629078	1.69125375
-1.358809817	9.43870852	1.69125375
2.363497768	11.0339832	1.69125375
-0.295293364	12.09749965	1.69125375
6.085805354	12.62925788	1.69125375
3.427014221	13.69277433	1.69125375
9.808112939	14.22453256	1.69125375
7.149321807	15.28804901	1.69125375
0.236464862	5.716400935	1.69125375
3.958772448	7.311675614	1.69125375
1.299981315	8.375192067	1.69125375
7.681080033	8.906950293	1.69125375
5.022288901	9.970466746	1.69125375
11.40338762	10.50222497	1.69125375
8.744596486	11.56574143	1.69125375
12.46690407	13.16101611	1.69125375
-0.82705159	3.057609802	1.69125375
5.554047127	3.589368029	1.69125375
2.895255995	4.652884482	1.69125375
9.276354713	5.184642708	1.69125375
6.61756358	6.248159161	1.69125375
12.9986623	6.779917388	1.69125375
10.33987117	7.84343384	1.69125375
4.490530674	0.930576896	1.69125375
10.87162939	1.462335123	1.69125375
8.21283826	2.525851576	1.69125375
11.93514584	4.121126255	1.69125375
0.768223089	14.75629078	5.74100375
-1.092930704	13.95865344	3.71612875
2.629376882	15.55392812	3.71612875
-1.358809817	9.43870852	5.74100375
2.363497768	11.0339832	5.74100375
-0.295293364	12.09749965	5.74100375
0.502343976	10.23634586	3.71612875
1.565860429	12.89513699	3.71612875
6.085805354	12.62925788	5.74100375
3.427014221	13.69277433	5.74100375
4.224651561	11.83162054	3.71612875
5.288168014	14.49041167	3.71612875
9.808112939	14.22453256	5.74100375
7.149321807	15.28804901	5.74100375
7.946959146	13.42689522	3.71612875
11.66926673	15.0221699	3.71612875
0.236464862	5.716400935	5.74100375
-1.62468893	4.918763595	3.71612875
-0.561172477	7.577554727	3.71612875
3.958772448	7.311675614	5.74100375
1.299981315	8.375192067	5.74100375
2.097618655	6.514038274	3.71612875
3.161135108	9.172829407	3.71612875
7.681080033	8.906950293	5.74100375
5.022288901	9.970466746	5.74100375
5.81992624	8.109312954	3.71612875
6.883442693	10.76810409	3.71612875
11.40338762	10.50222497	5.74100375
8.744596486	11.56574143	5.74100375
9.542233826	9.704587633	3.71612875
10.60575028	12.36337877	3.71612875
12.46690407	13.16101611	5.74100375
13.26454141	11.29986231	3.71612875
-1.890568043	0.39881867	5.74100375
1.831739542	1.994093349	5.74100375
-0.82705159	3.057609802	5.74100375
-0.029414251	1.19645601	3.71612875
1.034102202	3.855247142	3.71612875
5.554047127	3.589368029	5.74100375
2.895255995	4.652884482	5.74100375
3.692893335	2.791730689	3.71612875
4.756409787	5.450521821	3.71612875
9.276354713	5.184642708	5.74100375
6.61756358	6.248159161	5.74100375
7.41520092	4.387005368	3.71612875
8.478717373	7.045796501	3.71612875
12.9986623	6.779917388	5.74100375
10.33987117	7.84343384	5.74100375
11.13750851	5.982280048	3.71612875
12.20102496	8.64107118	3.71612875
4.490530674	0.930576896	5.74100375
6.351684467	1.728214236	3.71612875
10.87162939	1.462335123	5.74100375
8.21283826	2.525851576	5.74100375
9.010475599	0.664697783	3.71612875
10.07399205	3.323488915	3.71612875
11.93514584	4.121126255	5.74100375
12.73278318	2.259972463	3.71612875
0.768223089	14.75629078	9.79075375
-1.092930704	13.95865344	7.76587875
2.629376882	15.55392812	7.76587875
-1.358809817	9.43870852	9.79075375
2.363497768	11.0339832	9.79075375
-0.295293364	12.09749965	9.79075375
0.502343976	10.23634586	7.76587875
1.565860429	12.89513699	7.76587875
6.085805354	12.62925788	9.79075375
3.427014221	13.69277433	9.79075375
4.224651561	11.83162054	7.76587875
5.288168014	14.49041167	7.76587875
9.808112939	14.22453256	9.79075375
7.149321807	15.28804901	9.79075375
7.946959146	13.42689522	7.76587875
11.66926673	15.0221699	7.76587875
0.236464862	5.716400935	9.79075375
-1.62468893	4.918763595	7.76587875
-0.561172477	7.577554727	7.76587875
3.958772448	7.311675614	9.79075375
1.299981315	8.375192067	9.79075375
2.097618655	6.514038274	7.76587875
3.161135108	9.172829407	7.76587875
7.681080033	8.906950293	9.79075375
5.022288901	9.970466746	9.79075375
5.81992624	8.109312954	7.76587875
6.883442693	10.76810409	7.76587875
11.40338762	10.50222497	9.79075375
8.744596486	11.56574143	9.79075375
9.542233826	9.704587633	7.76587875
10.60575028	12.36337877	7.76587875
12.46690407	13.16101611	9.79075375
13.26454141	11.29986231	7.76587875
-1.890568043	0.39881867	9.79075375
1.831739542	1.994093349	9.79075375
-0.82705159	3.057609802	9.79075375
-0.029414251	1.19645601	7.76587875
1.034102202	3.855247142	7.76587875
5.554047127	3.589368029	9.79075375
2.895255995	4.652884482	9.79075375
3.692893335	2.791730689	7.76587875
4.756409787	5.450521821	7.76587875
9.276354713	5.184642708	9.79075375
6.61756358	6.248159161	9.79075375
7.41520092	4.387005368	7.76587875
8.478717373	7.045796501	7.76587875
12.9986623	6.779917388	9.79075375
10.33987117	7.84343384	9.79075375
11.13750851	5.982280048	7.76587875
12.20102496	8.64107118	7.76587875
4.490530674	0.930576896	9.79075375
6.351684467	1.728214236	7.76587875
10.87162939	1.462335123	9.79075375
8.21283826	2.525851576	9.79075375
9.010475599	0.664697783	7.76587875
10.07399205	3.323488915	7.76587875
11.93514584	4.121126255	9.79075375
12.73278318	2.259972463	7.76587875
0	0	0
3.839964588	3.839964588	0
0	7.679929177	0
0	3.839964588	0
7.679929177	0	0
3.839964588	0	0
11.51989377	3.839964588	0
11.51989377	0	0
7.679929177	7.679929177	0
7.679929177	3.839964588	0
3.839964588	11.51989377	0
3.839964588	7.679929177	0
0	11.51989377	0
11.51989377	11.51989377	0
11.51989377	7.679929177	0
7.679929177	11.51989377	0
0	0	-5.43053
7.679929177	0	-5.43053
3.839964588	1.919982294	-1.3576325
1.919982294	0	-4.0728975
5.759946883	0	-4.0728975
3.839964588	3.839964588	-5.43053
3.839964588	0	-5.43053
5.759946883	1.919982294	-2.715265
1.919982294	1.919982294	-2.715265
0	1.919982294	-1.3576325
0	5.759946883	-1.3576325
1.919982294	3.839964588	-4.0728975
0	7.679929177	-5.43053
0	3.839964588	-5.43053
1.919982294	5.759946883	-2.715265
11.51989377	1.919982294	-1.3576325
9.599911471	0	-4.0728975
13.43987606	0	-4.0728975
11.51989377	3.839964588	-5.43053
11.51989377	0	-5.43053
13.43987606	1.919982294	-2.715265
9.599911471	1.919982294	-2.715265
7.679929177	1.919982294	-1.3576325
7.679929177	5.759946883	-1.3576325
5.759946883	3.839964588	-4.0728975
9.599911471	3.839964588	-4.0728975
7.679929177	7.679929177	-5.43053
7.679929177	3.839964588	-5.43053
9.599911471	5.759946883	-2.715265
5.759946883	5.759946883	-2.715265
3.839964588	5.759946883	-1.3576325
3.839964588	9.599911471	-1.3576325
1.919982294	7.679929177	-4.0728975
5.759946883	7.679929177	-4.0728975
3.839964588	11.51989377	-5.43053
3.839964588	7.679929177	-5.43053
5.759946883	9.599911471	-2.715265
1.919982294	9.599911471	-2.715265
0	9.599911471	-1.3576325
0	13.43987606	-1.3576325
1.919982294	11.51989377	-4.0728975
0	11.51989377	-5.43053
1.919982294	13.43987606	-2.715265
13.43987606	3.839964588	-4.0728975
